062830083001015480140042       .0054    
072710137001015480140042           5    
072710161001015480140042        .036    
072720293001015480140042        .054    
072730117001015480140042        .049    
072750011001015480140042        .071    
078670494001015480140042        .004    
078670495001015480140042        .007    
078670608001015480140042        .095    
078670611001015480140042        .013    
078720001001015480140042         100    
078740003001015480140042        .047    
079670192001015480140042        .002    
079710015001015480140042        .002    
079710292001015480140042       .0015    
079710609001015480140042       1.055    
079710808001015480140042        .026    
079710883001015480140042        .041    
017495063001015480200042         .08    
017495132001015480200042         .09    
005401322001015482900042        .002    
017000015001015482900042         .06    
017000017001015482900042        .025    
017193119001015482900042        .165    
017490178001015482900042        .005    
017490443001015482900042         .01    
017690473001015482900042        .005    
017690622001015482900042        .308    
017691390001015482900042        4.36    
017790001001015482900042         .02    
017790002001015482900042        .002    
017790006001015482900042        .025    
062650233001015482900042        .021    
062650382001015482900042          12    
062650387001015482900042       .0008    
062650388001015482900042        .001    
062650389001015482900042        .001    
062650456001015482900042        .001    
062650802001015482900042         .01    
062650811001015482900042        .009    
062650839021015482900042          24    
062650946001015482900042        .001    
062650947011015482900042          24    
062650968011015482900042       .0009    
062660146001015482900042          .1    
062660164001015482900042       .0035    
062660219001015482900042       .0009    
062660221001015482900042        .011    
062660222001015482900042        .018    
062710136001015482900042        .013    
062710224001015482900042        .007    
062710303011015482900042        .006    
062710322001015482900042        .017    
062720415001015482900042        .015    
062830062001015482900042        .018    
062830083001015482900042        .003    
072710137001015482900042           4    
072710161001015482900042        .094    
072720293001015482900042        .096    
072730117001015482900042         .14    
072740018001015482900042        .094    
072740022001015482900042        .004    
072740023001015482900042        .005    
072750011001015482900042        .188    
072750023001015482900042       .0084    
078670494001015482900042        .014    
078670495001015482900042        .014    
078670608001015482900042         .25    
078670611001015482900042        .024    
078720001001015482900042         170    
078740003001015482900042        .071    
079260239001015482900042        .024    
079670192001015482900042        .014    
079710015001015482900042       .0064    
079710292001015482900042        .007    
079710609001015482900042           5    
079710808001015482900042        .048    
079710883001015482900042        .045    
721101601791015482900042        .015    
721500300791015482900042        .027    
724600165001015482900042        .108    
017490464011015485710042        .015    
017000015001015490810042        .005    
017000017001015490810042        .003    
017193119001015490810042        .015    
017490178001015490810042        .002    
017490443001015490810042        .004    
017690473001015490810042        .003    
017790001001015490810042        .003    
017790002001015490810042        .003    
017790006001015490810042        .004    
062650233001015490810042        .019    
062660164001015490810042        .003    
062660221001015490810042         .01    
062660222001015490810042        .017    
062720415001015490810042        .014    
062830062001015490810042        .017    
072730117001015490810042        .026    
072740018001015490810042        .004    
072740022001015490810042        .002    
072740023001015490810042        .002    
072750023001015490810042        .004    
724600165001015490810042        .023    
017490352011015520100042        .015    
017490464011015520100042        .015    
017690622001015520100042        .025    
017691390001015520100042        .025    
062650382001015520100042        .012    
062650801011015520100042        .003    
062650802001015520100042        .001    
062650811001015520100042        .002    
062650839021015520100042         .04    
062650947011015520100042         .04    
062660146001015520100042        .003    
062710006001015520100042        .004    
062710008001015520100042        .002    
062710099001015520100042        .001    
062710101001015520100042        .003    
062710105001015520100042        .003    
062710106001015520100042       .0022    
062710136001015520100042        .001    
062710172001015520100042        .001    
062710173001015520100042        .001    
062710303011015520100042        .001    
062710322001015520100042       .0015    
072710137001015520100042         .05    
072710161001015520100042        .005    
072750011001015520100042        .005    
078670577001015520100042        .002    
078670578001015520100042        .002    
078670579001015520100042        .003    
078670608001015520100042        .004    
078670611001015520100042        .005    
078720001001015520100042        .125    
078740003001015520100042        .006    
079670138001015520100042         .01    
079710439001015520100042         .05    
079710609001015520100042        .007    
079710808001015520100042        .005    
079710883001015520100042        .005    
017000015001015540000142        .005    
017000017001015540000142        .003    
017193119001015540000142        .015    
017490178001015540000142        .002    
017490443001015540000142        .004    
017690473001015540000142        .003    
017790001001015540000142        .003    
017790002001015540000142        .003    
017790006001015540000142        .004    
062650233001015540000142        .095    
062660164001015540000142        .003    
062660221001015540000142         .05    
062660222001015540000142        .085    
062720415001015540000142        .014    
062830062001015540000142        .017    
072730117001015540000142        .026    
072740018001015540000142        .004    
072740022001015540000142        .002    
072740023001015540000142        .002    
072750023001015540000142        .004    
724600165001015540000142        .023    
017000015001015540510042         .05    
017000017001015540510042        .015    
017193119001015540510042         .04    
017490178001015540510042        .005    
017490443001015540510042         .01    
017690473001015540510042        .008    
017790001001015540510042         .01    
017790002001015540510042         .01    
017790006001015540510042        .015    
062650233001015540510042        .056    
062660164001015540510042         .01    
062660221001015540510042         .03    
062660222001015540510042        .051    
062720415001015540510042        .042    
062830062001015540510042        .052    
072730117001015540510042        .079    
072740018001015540510042        .012    
072740022001015540510042        .006    
072740023001015540510042        .006    
072750023001015540510042        .012    
724600165001015540510042        .064    
017000015001015540600042        .004    
017000017001015540600042        .001    
062650233001015540600042        .007    
062660221001015540600042        .003    
062660222001015540600042        .006    
072730117001015540600042        .003    
072740018001015540600042        .001    
072740022001015540600042       .0005    
072740023001015540600042       .0005    
072750023001015540600042        .001    
724600165001015540600042         .01    
017495063001015580010042         .02    
017495132001015580010042         .02    
017690622001015581000142        .015    
017691390001015581000142        .015    
062650382001015581000142        .008    
062650801011015581000142       .0002    
062650802001015581000142       .0005    
062650811001015581000142       .0005    
062650839021015581000142        .009    
062650947011015581000142        .009    
062660146001015581000142        .002    
